"country"	"mprog"	"helcom_subbasin"	"helcom_l3"	"helcom_l4"	"ices_ecoregion"	"ospar_region"	"ospar_subregion"	"is_amap_monitoring"	"is_helcom_monitoring"	"is_medpol_monitoring"	"is_ospar_monitoring"	"is_amap_area"	"is_helcom_area"	"is_ospar_area"	"rlabo"	"slabo"	"alabo"	"statn"	"myear"	"date"	"latitude"	"longitude"	"dephu"	"dephl"	"purpm"	"finfl"	"rlist"	"speci"	"speci_name"	"aphiaid"	"worms_name"	"aphiaid_accepted"	"worms_accepted_name"	"sexco"	"stage"	"noinp"	"bulkid"	"param"	"pargroup"	"matrx"	"basis"	"value"	"munit"	"detli"	"lmqnt"	"uncrt"	"metcu"	"qflag"	"vflag"	"metoa"	"metcx"	"metpt"	"metst"	"metps"	"metfp"	"smtyp"	"smpno"	"subno"	"dcflgs"	"tblanalysisid"	"tblparamid"	"tblbioid"	"tblsampleid"	"tblspotid"	"tbluploadid"	"accessionid"	"subseries"
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"ACNE"	"O-PAH"	"SB"	"W"	4	"ug/kg"	NA	4	NA	""	"Q"	""	"GC-MSD"	""	""	""	""	"NON"	"HAN"	"0"	"2"	""	864627	60454391	3930697	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"ACNE"	"O-PAH"	"SB"	"W"	4	"ug/kg"	NA	4	NA	""	"Q"	""	"GC-MSD"	""	""	""	""	"NON"	"HAN"	"0"	"1"	""	864627	60454392	3930696	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"DRYWT%"	"B-BIO"	"SB"	""	15	"%"	NA	NA	10	"%"	""	""	"GRV"	""	""	""	""	"NON"	"HAN"	"0"	"1"	""	864692	60463644	3930696	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"DRYWT%"	"B-BIO"	"SB"	""	15	"%"	NA	NA	10	"%"	""	""	"GRV"	""	""	""	""	"NON"	"HAN"	"0"	"2"	""	864692	60463660	3930697	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"DRYWT%"	"B-BIO"	"SB"	""	14	"%"	NA	NA	10	"%"	""	""	"GRV"	""	""	""	""	"NON"	"HAN"	"0"	"3"	""	864692	60463673	3930698	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"FATWT%"	"B-BIO"	"SB"	""	1.2	"%"	NA	NA	10	"%"	""	""	"GRV"	""	""	""	""	"NON"	"HAN"	"0"	"1"	""	864696	60465050	3930696	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.794	"ug/kg"	NA	NA	30	"%"	""	""	"GC-MS"	""	""	""	""	"NON"	"HAN"	"0"	"2"	""	864659	60465060	3930697	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"FATWT%"	"B-BIO"	"SB"	""	1.1	"%"	NA	NA	10	"%"	""	""	"GRV"	""	""	""	""	"NON"	"HAN"	"0"	"2"	""	864696	60465074	3930697	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.713	"ug/kg"	NA	NA	30	"%"	""	""	"GC-MS"	""	""	""	""	"NON"	"HAN"	"0"	"1"	""	864659	60465080	3930696	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.58	"ug/kg"	NA	NA	30	"%"	""	""	"GC-MS"	""	""	""	""	"NON"	"HAN"	"0"	"3"	""	864659	60468102	3930698	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2020	"2020-08-26"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"FATWT%"	"B-BIO"	"SB"	""	1.2	"%"	NA	NA	10	"%"	""	""	"GRV"	""	""	""	""	"NON"	"HAN"	"0"	"3"	""	864696	60468109	3930698	3333608	588284	12260	20212892	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"ACNE"	"O-PAH"	"SB"	"W"	0.7	"ug/kg"	0.5	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"1"	""	864741	60473480	3933708	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"ACNE"	"O-PAH"	"SB"	"W"	0.7	"ug/kg"	0.5	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"2"	""	864741	60473507	3933709	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"ACNE"	"O-PAH"	"SB"	"W"	0.7	"ug/kg"	0.5	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"3"	""	864741	60473508	3933710	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMEA"	"B-BIO"	"SH"	""	0.264	"cm"	NA	NA	0.018	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	864880	60476367	3933708	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMEA"	"B-BIO"	"SH"	""	0.359	"cm"	NA	NA	0.025	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	864880	60476368	3933709	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMEA"	"B-BIO"	"SH"	""	0.435	"cm"	NA	NA	0.023	"SD"	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	864880	60476369	3933710	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMIN"	"B-BIO"	"SH"	""	2.2	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	864880	60476577	3933708	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMIN"	"B-BIO"	"SH"	""	3	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	864880	60476578	3933709	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMIN"	"B-BIO"	"SH"	""	4	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	864880	60476579	3933710	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"LNMAX"	"B-BIO"	"SH"	""	2.9	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"1"	""	864880	60479375	3933708	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"DRYWT%"	"B-BIO"	"SB"	""	14.6	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"1"	""	864882	60479379	3933708	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"EXLIP%"	"B-BIO"	"SB"	""	1.3	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"1"	""	864883	60479380	3933708	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"EXLIP%"	"B-BIO"	"SB"	""	1.4	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"2"	""	864883	60479396	3933709	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DRYWT%"	"B-BIO"	"SB"	""	16.7	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"2"	""	864882	60479398	3933709	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMAX"	"B-BIO"	"SH"	""	3.9	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"2"	""	864880	60479399	3933709	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DRYWT%"	"B-BIO"	"SB"	""	19.4	"%"	NA	NA	NA	""	""	""	"GRV"	""	""	"DF20"	""	""	"HAN"	"0"	"3"	""	864882	60479414	3933710	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"LNMAX"	"B-BIO"	"SH"	""	4.8	"cm"	NA	NA	NA	""	""	""	""	""	""	"RT"	""	""	"HAN"	"0"	"3"	""	864880	60479421	3933710	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"EXLIP%"	"B-BIO"	"SB"	""	1.5	"%"	NA	NA	NA	""	""	""	"GRV"	"CHX-ACE"	""	"DF20"	""	""	"HAN"	"0"	"3"	""	864883	60479424	3933710	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"WTMEA"	"B-BIO"	"EX"	""	0.74	"g"	NA	NA	NA	""	""	""	"GRV"	""	""	NA	""	""	"HAN"	"0"	"1"	""	864886	60488011	3933708	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.59	"ug/kg"	0.1	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"1"	""	864801	60488012	3933708	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	100	""	"WTMEA"	"B-BIO"	"SB"	""	0.54	"g"	NA	NA	NA	""	""	""	"GRV"	""	""	NA	""	""	"HAN"	"0"	"1"	""	864885	60488016	3933708	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"WTMEA"	"B-BIO"	"EX"	""	1.9	"g"	NA	NA	NA	""	""	""	"GRV"	""	""	NA	""	""	"HAN"	"0"	"2"	""	864886	60488030	3933709	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"WTMEA"	"B-BIO"	"SB"	""	1.43	"g"	NA	NA	NA	""	""	""	"GRV"	""	""	NA	""	""	"HAN"	"0"	"2"	""	864885	60488032	3933709	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.58	"ug/kg"	0.1	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"2"	""	864801	60488048	3933709	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"WTMEA"	"B-BIO"	"EX"	""	3.29	"g"	NA	NA	NA	""	""	""	"GRV"	""	""	NA	""	""	"HAN"	"0"	"3"	""	864886	60488049	3933710	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"WTMEA"	"B-BIO"	"SB"	""	2.63	"g"	NA	NA	NA	""	""	""	"GRV"	""	""	NA	""	""	"HAN"	"0"	"3"	""	864885	60488055	3933710	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2000	"2000-10-16"	59.88033333	10.71183333	NA	NA	"T~S"	""	"ITLN"	"79454"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	"X"	""	50	""	"DDEPP"	"OC-DD"	"SB"	"W"	0.58	"ug/kg"	0.1	NA	NA	""	""	""	""	""	""	""	""	"NON"	"HAN"	"0"	"3"	""	864801	60488065	3933710	3333747	588408	12264	20010014	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2021	"2021-08-19"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"FATWT%"	"B-BIO"	"SB"	""	1.12	"%"	NA	NA	10	"%"	""	""	"GRV"	""	""	""	""	"NON"	"HAN"	"0"	"2"	""	956863	66130860	3971949	4214943	692860	12742	20223037	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2021	"2021-08-19"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"FATWT%"	"B-BIO"	"SB"	""	1.15	"%"	NA	NA	10	"%"	""	""	"GRV"	""	""	""	""	"NON"	"HAN"	"0"	"3"	""	956863	66130861	3971950	4214943	692860	12742	20223037	NA
"Norway"	"CEMP"	""	""	""	"Greater North Sea"	2	"Skagerrak and Kattegat"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"NIVA"	"NIVA"	"NIVA"	"30A Gressholmen"	2021	"2021-08-19"	59.88386667	10.71191667	NA	NA	"T~S"	"GDP"	"ER"	"Mytilus edulis"	"Mytilus edulis"	140480	"Mytilus edulis"	140480	"Mytilus edulis"	""	""	20	""	"FATWT%"	"B-BIO"	"SB"	""	0.85	"%"	NA	NA	10	"%"	""	""	"GRV"	""	""	""	""	"NON"	"HAN"	"0"	"1"	""	956863	66130890	3971948	4214943	692860	12742	20223037	NA
